route_id,train_no,day_id,station_code,station_name,distance_km,scheduled_time,actual_time,delay_minutes,weather_factor,congestion_factor,dwell_extra_minutes,weather_delay_contrib,congestion_delay_contrib,random_event_delay_contrib,hour_of_day,station_seq
SC-BZA,12028,17,SC,Secunderabad,0,2025-01-18 18:00:00.000000000,2025-01-18 18:12:21.813964328,12.4,1.36,1.26,1.72,5.37,5.12,0.16,18,0
SC-BZA,12028,17,WL,Warangal,145,2025-01-18 20:40:26.555966529,2025-01-18 21:05:18.929380307,24.9,1.47,1.31,2.66,7.09,6.3,0.17,20,1
SC-BZA,12028,17,KZJ,Kazipet Jn,155,2025-01-18 20:51:30.456378014,2025-01-18 21:35:31.453277235,44.0,1.68,1.36,1.36,10.26,7.2,7.78,20,2
SC-BZA,12028,17,KI,Khammam,265,2025-01-18 22:53:13.360904347,2025-01-18 23:32:18.106740912,39.1,1.24,1.15,1.66,3.55,3.06,0.0,22,3
SC-BZA,12028,17,BZA,Vijayawada,425,2025-01-19 01:50:15.767488104,2025-01-19 02:30:03.311486896,39.8,1.42,1.0,0.26,6.3,0.0,5.87,1,4
SC-BZA,12028,18,SC,Secunderabad,0,2025-01-19 04:00:00.000000000,2025-01-19 04:09:44.364673297,9.7,1.49,1.11,0.09,7.4,2.25,0.0,4,0
SC-BZA,12028,18,WL,Warangal,145,2025-01-19 06:40:26.555966529,2025-01-19 06:55:25.698154760,15.0,1.43,0.87,2.1,6.44,-2.69,2.31,6,1
SC-BZA,12028,18,KZJ,Kazipet Jn,155,2025-01-19 06:51:30.456378014,2025-01-19 07:08:50.552418519,17.3,1.28,0.9,4.68,4.25,-2.09,0.0,6,2
SC-BZA,12028,18,KI,Khammam,265,2025-01-19 08:53:13.360904347,2025-01-19 09:14:10.259352039,20.9,1.3,1.2,0.28,4.5,4.04,0.0,8,3
SC-BZA,12028,18,BZA,Vijayawada,425,2025-01-19 11:50:15.767488104,2025-01-19 12:12:09.152458745,21.9,1.43,1.01,0.64,6.44,0.14,0.0,11,4
SC-BZA,12028,19,SC,Secunderabad,0,2025-01-20 15:00:00.000000000,2025-01-20 15:04:32.041212583,4.5,1.1,1.06,1.82,1.55,1.16,0.0,15,0
SC-BZA,12028,19,WL,Warangal,145,2025-01-20 17:40:26.555966529,2025-01-20 17:55:27.241589670,15.0,1.48,1.13,2.18,7.13,2.53,0.0,17,1
SC-BZA,12028,19,KZJ,Kazipet Jn,155,2025-01-20 17:51:30.456378014,2025-01-20 18:15:52.095650556,24.4,1.77,1.09,0.43,11.58,1.85,0.0,17,2
SC-BZA,12028,19,KI,Khammam,265,2025-01-20 19:53:13.360904347,2025-01-20 20:36:09.319187082,42.9,1.54,1.28,1.9,8.12,5.55,10.31,19,3
SC-BZA,12028,19,BZA,Vijayawada,425,2025-01-20 22:50:15.767488104,2025-01-20 23:35:34.397940172,45.3,1.26,1.06,0.34,3.89,1.15,9.87,22,4
SC-BZA,12028,20,SC,Secunderabad,0,2025-01-21 05:00:00.000000000,2025-01-21 05:10:44.912907708,10.7,1.69,0.99,0.11,10.34,-0.22,0.52,5,0
SC-BZA,12028,20,WL,Warangal,145,2025-01-21 07:40:26.555966529,2025-01-21 08:00:03.320950149,19.6,1.21,1.38,1.24,3.19,7.67,0.0,7,1
SC-BZA,12028,20,KZJ,Kazipet Jn,155,2025-01-21 07:51:30.456378014,2025-01-21 08:28:18.159514620,36.8,1.59,1.51,0.22,8.91,10.21,3.72,7,2
SC-BZA,12028,20,KI,Khammam,265,2025-01-21 09:53:13.360904347,2025-01-21 10:24:43.505212304,31.5,0.96,1.13,3.82,-0.64,2.57,0.0,9,3
SC-BZA,12028,20,BZA,Vijayawada,425,2025-01-21 12:50:15.767488104,2025-01-21 13:09:53.703601344,19.6,1.01,0.82,1.01,0.17,-3.6,0.0,12,4
SC-BZA,12028,21,SC,Secunderabad,0,2025-01-22 18:00:00.000000000,2025-01-22 18:12:15.670767991,12.3,1.34,1.35,0.27,5.07,6.93,0.0,18,0
SC-BZA,12028,21,WL,Warangal,145,2025-01-22 20:40:26.555966529,2025-01-22 21:01:57.393345880,21.5,1.49,1.27,0.25,7.3,5.38,0.0,20,1
SC-BZA,12028,21,KZJ,Kazipet Jn,155,2025-01-22 20:51:30.456378014,2025-01-22 21:15:11.322741590,23.7,1.28,1.16,1.16,4.18,3.28,0.0,20,2
SC-BZA,12028,21,KI,Khammam,265,2025-01-22 22:53:13.360904347,2025-01-22 23:16:38.536268826,23.4,1.35,1.0,0.67,5.29,-0.02,0.9,22,3
SC-BZA,12028,21,BZA,Vijayawada,425,2025-01-23 01:50:15.767488104,2025-01-23 02:18:15.349481064,28.0,1.45,1.12,0.03,6.79,2.39,2.38,1,4
SC-BZA,12028,22,SC,Secunderabad,0,2025-01-23 13:00:00.000000000,2025-01-23 13:02:14.698020670,2.2,1.3,0.85,0.81,4.45,-3.02,0.0,13,0
SC-BZA,12028,22,WL,Warangal,145,2025-01-23 15:40:26.555966529,2025-01-23 15:50:50.860063457,10.4,1.31,1.04,3.4,4.68,0.76,0.0,15,1
SC-BZA,12028,22,KZJ,Kazipet Jn,155,2025-01-23 15:51:30.456378014,2025-01-23 16:02:28.161583496,11.0,1.24,0.98,0.37,3.61,-0.47,0.16,15,2
SC-BZA,12028,22,KI,Khammam,265,2025-01-23 17:53:13.360904347,2025-01-23 18:10:58.571178810,17.8,1.25,1.04,5.51,3.74,0.83,0.0,17,3
SC-BZA,12028,22,BZA,Vijayawada,425,2025-01-23 20:50:15.767488104,2025-01-23 21:18:37.773884256,28.4,1.54,1.37,0.45,8.03,7.46,0.0,20,4
SC-BZA,12028,23,SC,Secunderabad,0,2025-01-24 04:00:00.000000000,2025-01-24 04:11:28.814705079,11.5,1.56,1.15,0.08,8.45,2.95,0.0,4,0
SC-BZA,12028,23,WL,Warangal,145,2025-01-24 06:40:26.555966529,2025-01-24 06:50:38.676346018,10.2,1.14,0.99,0.26,2.04,-0.13,0.0,6,1
SC-BZA,12028,23,KZJ,Kazipet Jn,155,2025-01-24 06:51:30.456378014,2025-01-24 07:05:15.132340713,13.7,1.21,1.1,1.44,3.17,2.0,0.0,6,2
SC-BZA,12028,23,KI,Khammam,265,2025-01-24 08:53:13.360904347,2025-01-24 09:15:58.366645074,22.8,1.35,1.12,5.42,5.23,2.48,0.0,8,3
SC-BZA,12028,23,BZA,Vijayawada,425,2025-01-24 11:50:15.767488104,2025-01-24 12:21:45.366817196,31.5,1.54,1.05,0.11,8.09,0.95,6.41,11,4
SC-BZA,12028,24,SC,Secunderabad,0,2025-01-25 14:00:00.000000000,2025-01-25 14:06:39.777419496,6.7,1.47,0.96,0.38,7.06,-0.78,0.0,14,0
SC-BZA,12028,24,WL,Warangal,145,2025-01-25 16:40:26.555966529,2025-01-25 16:52:17.569828052,11.9,1.34,1.09,0.38,5.04,1.77,0.0,16,1
SC-BZA,12028,24,KZJ,Kazipet Jn,155,2025-01-25 16:51:30.456378014,2025-01-25 17:09:20.048682406,17.8,1.46,1.02,2.11,6.93,0.48,0.0,16,2
SC-BZA,12028,24,KI,Khammam,265,2025-01-25 18:53:13.360904347,2025-01-25 19:24:40.718816555,31.5,1.44,1.26,7.18,6.62,5.17,0.0,18,3
SC-BZA,12028,24,BZA,Vijayawada,425,2025-01-25 21:50:15.767488104,2025-01-25 22:18:38.647353108,28.4,1.28,1.06,1.05,4.14,1.18,0.0,21,4
SC-BZA,12028,25,SC,Secunderabad,0,2025-01-26 19:00:00.000000000,2025-01-26 19:14:30.102499415,14.5,1.53,1.13,3.96,8.01,2.53,0.0,19,0
SC-BZA,12028,25,WL,Warangal,145,2025-01-26 21:40:26.555966529,2025-01-26 21:55:28.914307474,15.0,1.44,0.91,0.05,6.66,-1.82,0.0,21,1
SC-BZA,12028,25,KZJ,Kazipet Jn,155,2025-01-26 21:51:30.456378014,2025-01-26 22:09:31.765585381,18.0,1.43,1.03,0.37,6.5,0.63,0.0,21,2
SC-BZA,12028,25,KI,Khammam,265,2025-01-26 23:53:13.360904347,2025-01-27 00:19:07.291526907,25.9,1.76,0.97,2.17,11.36,-0.53,0.28,23,3
SC-BZA,12028,25,BZA,Vijayawada,425,2025-01-27 02:50:15.767488104,2025-01-27 03:16:05.826626043,25.8,1.72,0.78,1.16,10.86,-4.31,0.0,2,4
SC-BZA,12028,26,SC,Secunderabad,0,2025-01-27 18:00:00.000000000,2025-01-27 18:11:54.281229497,11.9,1.13,1.36,0.21,1.91,7.11,2.67,18,0
SC-BZA,12028,26,WL,Warangal,145,2025-01-27 20:40:26.555966529,2025-01-27 21:02:29.291699941,22.0,1.39,1.38,0.23,5.86,7.63,0.0,20,1
SC-BZA,12028,26,KZJ,Kazipet Jn,155,2025-01-27 20:51:30.456378014,2025-01-27 21:24:45.724783111,33.3,1.3,1.35,1.06,4.44,6.91,5.42,20,2
SC-BZA,12028,26,KI,Khammam,265,2025-01-27 22:53:13.360904347,2025-01-27 23:27:36.676814272,34.4,1.6,0.98,2.56,9.01,-0.45,0.0,22,3
SC-BZA,12028,26,BZA,Vijayawada,425,2025-01-28 01:50:15.767488104,2025-01-28 02:20:33.054697639,30.3,1.46,0.93,0.73,6.97,-1.48,0.0,1,4
SC-BZA,12028,27,SC,Secunderabad,0,2025-01-28 04:00:00.000000000,2025-01-28 04:15:33.256573064,15.6,1.4,1.0,3.82,6.01,0.04,5.69,4,0
SC-BZA,12028,27,WL,Warangal,145,2025-01-28 06:40:26.555966529,2025-01-28 07:03:21.275012325,22.9,1.53,1.2,0.15,7.9,3.96,0.0,6,1
SC-BZA,12028,27,KZJ,Kazipet Jn,155,2025-01-28 06:51:30.456378014,2025-01-28 07:19:16.046616335,27.8,1.55,1.04,2.65,8.22,0.85,0.0,6,2
SC-BZA,12028,27,KI,Khammam,265,2025-01-28 08:53:13.360904347,2025-01-28 09:27:23.999717585,34.2,1.43,1.4,0.4,6.41,7.93,0.0,8,3
SC-BZA,12028,27,BZA,Vijayawada,425,2025-01-28 11:50:15.767488104,2025-01-28 12:23:43.372499368,33.5,1.51,0.89,2.49,7.71,-2.13,1.47,11,4
SC-BZA,12028,28,SC,Secunderabad,0,2025-01-29 06:00:00.000000000,2025-01-29 06:03:10.766075077,3.2,1.19,0.98,0.64,2.9,-0.36,0.0,6,0
SC-BZA,12028,28,WL,Warangal,145,2025-01-29 08:40:26.555966529,2025-01-29 08:59:59.078514545,19.5,1.47,1.17,0.78,7.0,3.42,6.11,8,1
SC-BZA,12028,28,KZJ,Kazipet Jn,155,2025-01-29 08:51:30.456378014,2025-01-29 09:19:51.049410065,28.3,1.59,1.2,1.73,8.84,4.09,0.0,8,2
SC-BZA,12028,28,KI,Khammam,265,2025-01-29 10:53:13.360904347,2025-01-29 11:22:50.073312485,29.6,1.56,0.92,2.96,8.35,-1.54,0.0,10,3
SC-BZA,12028,28,BZA,Vijayawada,425,2025-01-29 13:50:15.767488104,2025-01-29 14:26:54.504904306,36.6,1.58,1.03,1.08,8.66,0.51,5.67,13,4
SC-BZA,12028,29,SC,Secunderabad,0,2025-01-30 10:00:00.000000000,2025-01-30 10:13:17.035431937,13.3,1.08,0.96,0.11,1.25,-0.8,12.72,10,0
SC-BZA,12028,29,WL,Warangal,145,2025-01-30 12:40:26.555966529,2025-01-30 12:54:16.470220249,13.8,1.35,0.94,0.45,5.27,-1.19,0.0,12,1
SC-BZA,12028,29,KZJ,Kazipet Jn,155,2025-01-30 12:51:30.456378014,2025-01-30 13:06:49.982178944,15.3,1.34,1.02,0.12,5.05,0.47,0.0,12,2
SC-BZA,12028,29,KI,Khammam,265,2025-01-30 14:53:13.360904347,2025-01-30 15:14:37.468151107,21.4,1.25,1.07,1.95,3.74,1.4,3.58,14,3
SC-BZA,12028,29,BZA,Vijayawada,425,2025-01-30 17:50:15.767488104,2025-01-30 18:12:15.834068075,22.0,1.22,1.13,1.14,3.29,2.58,0.0,17,4
SC-BZA,12028,30,SC,Secunderabad,0,2025-01-31 04:00:00.000000000,2025-01-31 04:15:57.330834982,16.0,1.62,1.03,1.03,9.3,0.67,4.96,4,0
SC-BZA,12028,30,WL,Warangal,145,2025-01-31 06:40:26.555966529,2025-01-31 07:00:41.767838540,20.3,1.45,1.02,0.66,6.8,0.46,1.16,6,1
SC-BZA,12028,30,KZJ,Kazipet Jn,155,2025-01-31 06:51:30.456378014,2025-01-31 07:09:52.404170426,18.4,1.27,1.0,0.06,4.08,0.04,0.0,6,2
SC-BZA,12028,30,KI,Khammam,265,2025-01-31 08:53:13.360904347,2025-01-31 09:31:04.560951855,37.9,1.08,1.27,1.61,1.18,5.47,16.74,8,3
SC-BZA,12028,30,BZA,Vijayawada,425,2025-01-31 11:50:15.767488104,2025-01-31 12:23:39.316877525,33.4,1.46,0.9,0.63,6.93,-2.09,1.42,11,4
SC-BZA,12028,31,SC,Secunderabad,0,2025-02-01 07:00:00.000000000,2025-02-01 07:13:51.398769608,13.9,1.47,1.33,0.2,7.06,6.6,0.0,7,0
SC-BZA,12028,31,WL,Warangal,145,2025-02-01 09:40:26.555966529,2025-02-01 09:57:44.579357134,17.3,1.13,1.27,0.27,1.93,5.39,0.0,9,1
SC-BZA,12028,31,KZJ,Kazipet Jn,155,2025-02-01 09:51:30.456378014,2025-02-01 10:11:58.688059325,20.5,1.22,1.21,0.8,3.35,4.21,0.0,9,2
SC-BZA,12028,31,KI,Khammam,265,2025-02-01 11:53:13.360904347,2025-02-01 12:17:49.068678959,24.6,1.22,1.04,3.51,3.34,0.74,2.67,11,3
SC-BZA,12028,31,BZA,Vijayawada,425,2025-02-01 14:50:15.767488104,2025-02-01 15:12:17.875975444,22.0,1.17,1.03,1.4,2.62,0.69,0.11,14,4
SC-BZA,12028,32,SC,Secunderabad,0,2025-02-02 13:00:00.000000000,2025-02-02 13:07:20.274751772,7.3,1.37,1.04,0.87,5.6,0.87,0.0,13,0
SC-BZA,12028,32,WL,Warangal,145,2025-02-02 15:40:26.555966529,2025-02-02 15:53:03.630012461,12.6,1.35,1.04,1.46,5.23,0.79,0.0,15,1
SC-BZA,12028,32,KZJ,Kazipet Jn,155,2025-02-02 15:51:30.456378014,2025-02-02 16:07:09.545386947,15.7,1.5,0.94,0.53,7.48,-1.19,0.0,15,2
SC-BZA,12028,32,KI,Khammam,265,2025-02-02 17:53:13.360904347,2025-02-02 18:17:27.518952296,24.2,1.83,0.95,0.43,12.49,-1.05,1.4,17,3
SC-BZA,12028,32,BZA,Vijayawada,425,2025-02-02 20:50:15.767488104,2025-02-02 21:19:56.741000986,29.7,1.28,1.42,0.07,4.14,8.5,0.0,20,4
SC-BZA,12028,33,SC,Secunderabad,0,2025-02-03 04:00:00.000000000,2025-02-03 04:00:54.373787974,0.9,1.08,0.95,0.56,1.27,-0.92,0.0,4,0
SC-BZA,12028,33,WL,Warangal,145,2025-02-03 06:40:26.555966529,2025-02-03 06:51:22.709085379,10.9,1.56,1.09,0.05,8.44,1.81,0.0,6,1
SC-BZA,12028,33,KZJ,Kazipet Jn,155,2025-02-03 06:51:30.456378014,2025-02-03 07:08:22.261550906,16.9,1.48,1.06,0.76,7.2,1.25,0.0,6,2
SC-BZA,12028,33,KI,Khammam,265,2025-02-03 08:53:13.360904347,2025-02-03 09:19:44.998258949,26.5,1.49,1.22,3.06,7.31,4.35,0.0,8,3
SC-BZA,12028,33,BZA,Vijayawada,425,2025-02-03 11:50:15.767488104,2025-02-03 12:14:50.125116387,24.6,1.25,1.02,1.84,3.78,0.38,0.0,11,4
SC-BZA,12028,34,SC,Secunderabad,0,2025-02-04 18:00:00.000000000,2025-02-04 18:09:57.555636055,10.0,1.38,1.21,0.09,5.63,4.24,0.0,18,0
SC-BZA,12028,34,WL,Warangal,145,2025-02-04 20:40:26.555966529,2025-02-04 20:55:58.780623181,15.5,1.36,1.13,0.52,5.39,2.66,0.0,20,1
SC-BZA,12028,34,KZJ,Kazipet Jn,155,2025-02-04 20:51:30.456378014,2025-02-04 21:13:38.112511086,22.1,1.28,1.32,0.01,4.25,6.38,0.62,20,2
SC-BZA,12028,34,KI,Khammam,265,2025-02-04 22:53:13.360904347,2025-02-04 23:10:50.712684490,17.6,0.99,0.97,1.25,-0.19,-0.69,1.76,22,3
SC-BZA,12028,34,BZA,Vijayawada,425,2025-02-05 01:50:15.767488104,2025-02-05 02:10:53.666085022,20.6,1.47,0.99,0.36,7.0,-0.16,1.1,1,4
SC-BZA,12028,35,SC,Secunderabad,0,2025-02-05 21:00:00.000000000,2025-02-05 21:09:18.589321588,9.3,1.67,0.97,0.01,10.0,-0.7,0.0,21,0
SC-BZA,12028,35,WL,Warangal,145,2025-02-05 23:40:26.555966529,2025-02-05 23:44:30.843674427,4.1,0.93,0.92,0.31,-1.08,-1.68,0.0,23,1
SC-BZA,12028,35,KZJ,Kazipet Jn,155,2025-02-05 23:51:30.456378014,2025-02-06 00:04:47.727685529,13.3,1.44,1.05,1.45,6.53,1.06,1.39,23,2
SC-BZA,12028,35,KI,Khammam,265,2025-02-06 01:53:13.360904347,2025-02-06 02:19:02.477983637,25.8,1.55,1.0,8.12,8.32,0.07,0.0,1,3
SC-BZA,12028,35,BZA,Vijayawada,425,2025-02-06 04:50:15.767488104,2025-02-06 05:11:35.836363473,21.3,1.08,1.03,1.47,1.26,0.52,0.0,4,4
SC-BZA,12028,36,SC,Secunderabad,0,2025-02-06 13:00:00.000000000,2025-02-06 13:07:46.787583224,7.8,1.65,0.89,0.25,9.75,-2.22,0.0,13,0
SC-BZA,12028,36,WL,Warangal,145,2025-02-06 15:40:26.555966529,2025-02-06 15:51:22.177853193,10.9,1.24,1.05,0.76,3.64,1.09,0.0,15,1
SC-BZA,12028,36,KZJ,Kazipet Jn,155,2025-02-06 15:51:30.456378014,2025-02-06 15:57:35.176612251,6.1,1.12,0.81,0.38,1.79,-3.74,0.0,15,2
SC-BZA,12028,36,KI,Khammam,265,2025-02-06 17:53:13.360904347,2025-02-06 18:07:24.759953410,14.2,1.62,1.01,0.39,9.28,0.27,0.0,17,3
SC-BZA,12028,36,BZA,Vijayawada,425,2025-02-06 20:50:15.767488104,2025-02-06 21:17:23.671105131,27.1,1.47,1.5,0.2,7.05,9.95,0.0,20,4
SC-BZA,12028,37,SC,Secunderabad,0,2025-02-07 16:00:00.000000000,2025-02-07 16:04:57.778508610,5.0,1.38,0.92,0.91,5.64,-1.58,0.0,16,0
SC-BZA,12028,37,WL,Warangal,145,2025-02-07 18:40:26.555966529,2025-02-07 18:56:35.133541606,16.1,1.4,1.33,0.11,5.94,6.62,0.0,18,1
SC-BZA,12028,37,KZJ,Kazipet Jn,155,2025-02-07 18:51:30.456378014,2025-02-07 19:18:22.163453289,26.9,1.61,1.31,0.09,9.22,6.25,0.0,18,2
SC-BZA,12028,37,KI,Khammam,265,2025-02-07 20:53:13.360904347,2025-02-07 21:29:52.101664124,36.6,1.35,1.5,2.67,5.22,9.95,0.0,20,3
SC-BZA,12028,37,BZA,Vijayawada,425,2025-02-07 23:50:15.767488104,2025-02-08 00:23:32.187999459,33.3,1.59,0.94,0.03,8.83,-1.24,0.0,23,4
SC-BZA,12028,38,SC,Secunderabad,0,2025-02-08 14:00:00.000000000,2025-02-08 14:08:23.241114180,8.4,1.59,0.9,1.57,8.78,-1.96,0.0,14,0
SC-BZA,12028,38,WL,Warangal,145,2025-02-08 16:40:26.555966529,2025-02-08 16:55:05.053542865,14.6,1.35,1.1,1.52,5.2,2.05,0.0,16,1
SC-BZA,12028,38,KZJ,Kazipet Jn,155,2025-02-08 16:51:30.456378014,2025-02-08 17:12:28.075368405,21.0,1.54,1.1,0.3,8.15,1.97,0.29,16,2
SC-BZA,12028,38,KI,Khammam,265,2025-02-08 18:53:13.360904347,2025-02-08 19:32:26.041083350,39.2,1.52,1.32,3.39,7.87,6.44,6.84,18,3
SC-BZA,12028,38,BZA,Vijayawada,425,2025-02-08 21:50:15.767488104,2025-02-08 22:25:04.304197101,34.8,1.5,0.98,0.35,7.51,-0.5,0.0,21,4
SC-BZA,12028,39,SC,Secunderabad,0,2025-02-09 15:00:00.000000000,2025-02-09 15:13:55.168272179,13.9,1.71,1.04,2.44,10.7,0.78,0.0,15,0
SC-BZA,12028,39,WL,Warangal,145,2025-02-09 17:40:26.555966529,2025-02-09 18:01:59.154533923,21.5,1.74,0.98,1.12,11.1,-0.42,0.0,17,1
SC-BZA,12028,39,KZJ,Kazipet Jn,155,2025-02-09 17:51:30.456378014,2025-02-09 18:11:29.739647819,20.0,1.24,1.03,0.67,3.65,0.6,0.0,17,2
SC-BZA,12028,39,KI,Khammam,265,2025-02-09 19:53:13.360904347,2025-02-09 20:24:48.710163635,31.6,1.36,1.54,1.32,5.43,10.84,0.0,19,3
SC-BZA,12028,39,BZA,Vijayawada,425,2025-02-09 22:50:15.767488104,2025-02-09 23:17:21.725753570,27.1,1.35,0.94,0.86,5.25,-1.12,0.0,22,4
SC-BZA,12028,40,SC,Secunderabad,0,2025-02-10 13:00:00.000000000,2025-02-10 13:16:31.822984117,16.5,1.52,1.18,0.4,7.82,3.54,4.76,13,0
SC-BZA,12028,40,WL,Warangal,145,2025-02-10 15:40:26.555966529,2025-02-10 15:55:30.043948685,15.1,1.27,0.96,0.14,4.08,-0.73,0.0,15,1
SC-BZA,12028,40,KZJ,Kazipet Jn,155,2025-02-10 15:51:30.456378014,2025-02-10 16:11:34.088125376,20.1,1.58,0.99,1.17,8.63,-0.28,0.0,15,2
SC-BZA,12028,40,KI,Khammam,265,2025-02-10 17:53:13.360904347,2025-02-10 18:16:43.730856599,23.5,1.39,1.09,1.71,5.87,1.88,0.0,17,3
SC-BZA,12028,40,BZA,Vijayawada,425,2025-02-10 20:50:15.767488104,2025-02-10 21:22:15.994145026,32.0,1.54,1.37,0.11,8.03,7.4,0.0,20,4
SC-BZA,12028,41,SC,Secunderabad,0,2025-02-11 04:00:00.000000000,2025-02-11 04:10:18.073162380,10.3,1.36,1.06,3.76,5.33,1.21,0.0,4,0
SC-BZA,12028,41,WL,Warangal,145,2025-02-11 06:40:26.555966529,2025-02-11 06:55:25.805882634,15.0,1.47,0.96,0.94,7.04,-0.79,0.58,6,1
SC-BZA,12028,41,KZJ,Kazipet Jn,155,2025-02-11 06:51:30.456378014,2025-02-11 07:08:37.986521487,17.1,1.38,1.0,1.02,5.67,-0.06,0.0,6,2
SC-BZA,12028,41,KI,Khammam,265,2025-02-11 08:53:13.360904347,2025-02-11 09:25:23.400249916,32.2,1.69,1.42,1.41,10.41,8.36,0.0,8,3
SC-BZA,12028,41,BZA,Vijayawada,425,2025-02-11 11:50:15.767488104,2025-02-11 12:26:26.785695002,36.2,1.67,1.14,0.88,10.08,2.71,0.0,11,4
SC-BZA,12028,42,SC,Secunderabad,0,2025-02-12 16:00:00.000000000,2025-02-12 16:04:33.089541651,4.6,1.21,0.96,0.08,3.16,-0.77,2.08,16,0
SC-BZA,12028,42,WL,Warangal,145,2025-02-12 18:40:26.555966529,2025-02-12 18:55:09.060389542,14.7,1.45,1.22,0.25,6.78,4.48,0.0,18,1
SC-BZA,12028,42,KZJ,Kazipet Jn,155,2025-02-12 18:51:30.456378014,2025-02-12 19:23:18.286906543,31.8,1.59,1.31,3.59,8.87,6.22,2.82,18,2
SC-BZA,12028,42,KI,Khammam,265,2025-02-12 20:53:13.360904347,2025-02-12 21:40:04.924461313,46.9,1.52,1.5,6.77,7.78,10.05,0.0,20,3
SC-BZA,12028,42,BZA,Vijayawada,425,2025-02-12 23:50:15.767488104,2025-02-13 00:30:37.226196185,40.4,1.14,1.09,2.14,2.09,1.8,1.52,23,4
SC-BZA,12028,43,SC,Secunderabad,0,2025-02-13 08:00:00.000000000,2025-02-13 08:11:15.931775135,11.3,1.29,1.32,0.51,4.41,6.35,0.0,8,0
SC-BZA,12028,43,WL,Warangal,145,2025-02-13 10:40:26.555966529,2025-02-13 11:01:20.438310110,20.9,1.61,1.06,2.61,9.11,1.29,0.0,10,1
SC-BZA,12028,43,KZJ,Kazipet Jn,155,2025-02-13 10:51:30.456378014,2025-02-13 11:06:44.804678031,15.2,0.97,1.03,0.6,-0.5,0.51,0.0,10,2
SC-BZA,12028,43,KI,Khammam,265,2025-02-13 12:53:13.360904347,2025-02-13 13:05:31.136779216,12.3,1.08,0.84,3.24,1.23,-3.22,0.38,12,3
SC-BZA,12028,43,BZA,Vijayawada,425,2025-02-13 15:50:15.767488104,2025-02-13 16:08:45.895597224,18.5,1.63,1.0,0.45,9.38,0.06,0.0,15,4
SC-BZA,12028,44,SC,Secunderabad,0,2025-02-14 21:00:00.000000000,2025-02-14 21:09:48.324500421,9.8,1.51,1.06,0.23,7.65,1.15,0.77,21,0
SC-BZA,12028,44,WL,Warangal,145,2025-02-14 23:40:26.555966529,2025-02-14 23:50:14.418122208,9.8,0.97,1.01,1.53,-0.43,0.29,1.54,23,1
SC-BZA,12028,44,KZJ,Kazipet Jn,155,2025-02-14 23:51:30.456378014,2025-02-15 00:04:10.838696461,12.7,1.4,0.95,0.76,5.99,-0.93,0.0,23,2
SC-BZA,12028,44,KI,Khammam,265,2025-02-15 01:53:13.360904347,2025-02-15 02:08:42.164629148,15.5,1.42,0.99,0.45,6.26,-0.11,0.0,1,3
SC-BZA,12028,44,BZA,Vijayawada,425,2025-02-15 04:50:15.767488104,2025-02-15 05:10:37.295661469,20.4,1.6,0.99,0.61,8.97,-0.15,0.09,4,4
SC-BZA,12028,45,SC,Secunderabad,0,2025-02-15 13:00:00.000000000,2025-02-15 13:06:18.631757954,6.3,1.34,1.04,0.37,5.05,0.89,0.0,13,0
SC-BZA,12028,45,WL,Warangal,145,2025-02-15 15:40:26.555966529,2025-02-15 15:52:09.577634895,11.7,1.32,1.09,0.71,4.84,1.75,0.0,15,1
SC-BZA,12028,45,KZJ,Kazipet Jn,155,2025-02-15 15:51:30.456378014,2025-02-15 16:04:52.774658352,13.4,1.31,1.0,0.45,4.58,-0.07,0.22,15,2
SC-BZA,12028,45,KI,Khammam,265,2025-02-15 17:53:13.360904347,2025-02-15 18:15:18.841728914,22.1,1.59,1.0,0.69,8.79,0.04,3.21,17,3
SC-BZA,12028,45,BZA,Vijayawada,425,2025-02-15 20:50:15.767488104,2025-02-15 21:23:01.656746446,32.8,1.27,1.46,4.06,4.02,9.22,0.0,20,4
SC-BZA,12028,46,SC,Secunderabad,0,2025-02-16 20:00:00.000000000,2025-02-16 20:18:37.404880524,18.6,1.5,1.39,0.42,7.45,7.77,2.99,20,0
SC-BZA,12028,46,WL,Warangal,145,2025-02-16 22:40:26.555966529,2025-02-16 22:59:48.872342567,19.4,1.33,1.04,0.52,4.93,0.88,0.0,22,1
SC-BZA,12028,46,KZJ,Kazipet Jn,155,2025-02-16 22:51:30.456378014,2025-02-16 23:07:05.268696769,15.6,1.11,1.0,0.36,1.72,-0.07,0.0,22,2
SC-BZA,12028,46,KI,Khammam,265,2025-02-17 00:53:13.360904347,2025-02-17 01:13:12.521081331,20.0,1.0,1.1,7.07,-0.02,2.03,0.0,0,3
SC-BZA,12028,46,BZA,Vijayawada,425,2025-02-17 03:50:15.767488104,2025-02-17 04:14:18.297649188,24.0,1.59,1.04,0.49,8.8,0.77,0.0,3,4
SC-BZA,12028,47,SC,Secunderabad,0,2025-02-17 19:00:00.000000000,2025-02-17 19:10:22.450970719,10.4,1.56,1.08,0.48,8.37,1.52,0.0,19,0
SC-BZA,12028,47,WL,Warangal,145,2025-02-17 21:40:26.555966529,2025-02-17 21:59:29.584569049,19.1,1.69,1.03,0.73,10.39,0.67,0.0,21,1
SC-BZA,12028,47,KZJ,Kazipet Jn,155,2025-02-17 21:51:30.456378014,2025-02-17 22:17:45.287773524,26.2,1.53,1.06,0.31,7.92,1.14,3.54,21,2
